"","216778__29461_264697","218538__329854","52787__28026_78342","40214__1358_189722","28125__1535_166486","122355__882211","41976__28128_35833","328812__818_1630","582__28111","1646377__729_28118","28026__78342","691816__1265_29466","76759__33038_39484","179995__44749_47678","1358__189722","376805__301302_310298","818__1630","208479__28446_36847","28126__1280_191493","28025__29375","1535__166486","1379__1303_33069","487698__40520_69825","47770__47884_52226","36835__562_36874","33031__288965","28132__28135_39778","1512__488_384638","28128__35833","225991__40324_47880","28090__28091_48296","626933__38986_228603","39490__88431_1113609","729__28118","44749__47678","29370__1018_305719","301302__310298","33038__39484","108980__585_228604","1265__29466","40520__69825","100884__28116_246787","529__293_511","1622__308994","53412__1408_183417","1303__33069","29360__1559_36745","477666__77095_128780","1034636__860_425941","40216__202956_271420","301__1404_43770","28135__39778","79880__290588","29356__138595","137591__850_29430","2741__47715_270498","1613__47246","1121298__147802_310514","243924__317_454155","47884__52226","1453492__28454_264027","43675__1680_28037","82135__1735_633701","53408__1661050","2088__254_196024","1280__191493","85831__165179_487175","38986__228603","28091__48296","658457__584_410072","1598__285_405446","28116__246787","488__384638","38286__38304_143393","199__28137_762212","370979__45067_490189","40324__47880","33039__856_13690","104663__544645_1611423","1522__386414","41276__745310_999468","562__36874","2139__157687","317__454155","45254__294_1223514","1727__46228","481743__1113741","585__228604","253239__1229909","28130__76517","158787__358742","165179__487175","1661032__29552_39496","216947__574375","35825__39485_239935","1680__28037","588__516075","293__511","1018__305719","290309__823_46503","850__29430","1735__633701","1467__1203033","1249__239974","1506__626935","29367__308892","56810__797292","1604__38288","102862__1453594","1124188__1844653","419005__762210","136857__215690","29461__264697","1520__1710","1472__508460","29355__147207","33935__202955","163877__1078480","703__1902","84031__1148157","28124__88688","632__1691","1687__572010","234835__237258","163665__84032_1827099","1661055__28136_29363","441500__287_1465754","1510__626931","587753__103892_106648","584__410072","33032__33029_40215","251535__45851_261299","28454__264027","88431__1113609","93064__517011","202956__271420","28131__59310","55197__171398","39482__39483","316__2173_70775","115979__194326","1681__1113709","1010__29419","291644__820_204516","77095__128780","931533__84112_184870","47715__270498","147802__310514","105229__153151","1689__39494","182710__679249","180282__307126","35785__39960","40681__33043_187327","1352__37734","1408__183417","1404__43770","1296__905_1605","860__425941","133926__840_470565","470__387090_387661","1282__39489","341225__376804","118748__1465521","245__191295","39485__239935","294__1223514","1308__853_89014","189426__33035_626932","254__196024","1559__36745","43263__397865_626930","29389__851_28129","1539__40519_83771","856__13690","29552__39496","263475__101070_185294","1121830__28901_349096","1343__187452","28137__762212","38304__143393","823__46503","285__405446","745310__999468","1311__1402","1322__1755629","287__1465754","1623__39497","544645__1611423","502558__1589_588932","423605__626947","1580__28117_310297","471__28161","852__106654","45851__261299","84032__1827099","876__57706","39645__1264_301301","905__1605","33043__187327","879__907_371601","103892__106648","45067__490189","2173__70775","1629__39486_309120","820__204516","840__470565","28446__36847","387090__387661","33029__40215","84112__184870","58172__84030_437898","397865__626930","28136__29363","851__28129","101070__185294","1532__29348_536633","671267__817_39492","40519__83771","28901__349096","33035__626932","338188__39488_137732","861__1725","1254__33959","28127__197614","1589__588932","28117__310297","1599__46506_328813","1260__291645","1670__328814_454154","216940__1685_214856","745368__74426_216935","33008__1515_626937","1264__301301","907__371601","39486__309120","234908__84026_360807","817__39492","84030__437898","1407__28447_216816","472113__39491_43131","109790__839_180311","29348__536633","46506__328813","328814__454154","1304__1686_1297750","1685__214856","39488__137732","1515__626937","28447__216816","74426__216935","549__821_185293","78345__357276_589436","84026__360807","39491__43131","1161942__40518_1755626","821__185293","839__180311","1686__1297750","357276__589436","853__89014","40518__1755626"
"ERR1249747",0,0,0,0,0,0,0,0,-4.76321095611814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.27547287010279,0,0,0,0,-2.66601541184373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60505579023456,0,0,0,0,0,0,0,0,0,0,0,-0.186659912024978,0,0,0,0,0,-2.60568153475941,0,0,0,0,0,0,0,0,0,-4.61767414707501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51208898523775,0,0,0,0,0,0,0,0,0,0,0,0,4.51317280654735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80767098117077,0,0,0,-2.87369520538114,4.86302879032453,0,0,0,0,-4.97738610118722
"ERR1249753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19368529967139,0,0,0,0,0,0,0,0,0,0,0,-2.21935805907123,-4.69749038844084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.84404091849882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01967835252893,0,0,-1.2280313896999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56600783273306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49818552152711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.24222710060563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88365126035681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.38432931008487,0,0,0,-2.30674344248266,4.12977950704264,0,0,0,0,-3.99539684240631
"ERR1249754",0,0,0,0,0,0,0,-2.98809412182103,0,0,0,0,0,0,0,0,5.17553083679193,0,0,0,0,0,-4.98416755616411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.210134708712243,-2.8923463844243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00969089091104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.92082462200838,0,0,0,0,-2.24594655913482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9912116656029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05901664531667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89009355150601,0,0,0,0,0,0,0,0,0,-2.50269230754702,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18093058101696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33479023238323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.23339466725478,0,0,0,0,0,-5.60040384460754
"ERR1249755",0,4.34253515052441,0,0,0,0,0,0,0,-2.7367131475815,0,0,0,0,0,0,0,0,0,0,0,0,-2.38497326517885,0,0,0,0,0,0,0,0,0,0,4.74012621735291,0,0,0,0,0,0,4.1308948699832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6322929245324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55926508569419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75934039068923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34971739219148,-2.28758537097759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7793177520507,0,0,0,-3.96221408918449,0,0,0,0,4.06982990670389,0,0,0,0,0,0,0,0,-2.33753057320452,0,0,0,-3.45125227085512,4.04872171703582,0,0,0,0,-5.97774428285853
"ERR1249757",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.49100352621178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2359630710876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.87280164297147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10476926920813,0,0,0,0,-1.97916477115654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.59907637330147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.64556731247809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42801394019356,0,0,0,0,-4.50173233131,0,0,0,0,-2.06154957396528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57070860442984,0,0,0,0,0,-1.97148629567324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41471443053182,0,0,0,0,0,0,-2.09534097381181,0,0,0,0,0,-3.6292370258229
"ERR1249763",0,0,0,0,0,0,0,-2.50438695099199,0,0,0,0,0,0,0,0,4.33772544093063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.35004117886298,0,0,-2.66637330400149,0,0,-2.58692824784293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66822632897144,0,-4.61829403447587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.07039072166975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3535543754404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48069116079908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0581420788109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56480664969591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.09478847759648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62828007430696,0,0,0,0,0,0,0,-2.17502421499255,0,0,0,-2.79373881068812,3.76725244805971,0,0,0,0,-4.83889756318888
"ERR1249768",0,3.87821115515746,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58086559990489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39684049904143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15144952197851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32240803516559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.47239308338227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.80668662136132,0,0,0,0,4.02252871281301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.58890631489157,0,0,0,0,0,0,0,4.28231043669997,0,0,4.86132382912163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48411727342812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.73334853511249,0,0,0,-2.93893021362701,4.73429853760879,0,0,0,0,-5.09037644990123
"ERR1249770",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17775563331017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77198340336255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54826525762899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89690856981674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.15127584396382,0,0,0,0,0,0,0,0,0,0,0,4.413724897376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.33330542154838,0,0,0,0,0,0,0,3.72611906284095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04140353969771,0,0,0,0,0,-4.29475746259611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0845816210928894,0,0,0,0,0,0,-2.79550172184653,0,0,0,0,0,-4.84195101488447
"ERR1249771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.08494928828472,0,0,0,0,0,0,-2.63421390505849,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.34328890608258,0,0,0,-4.56259232156572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39619727428327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3142728207103,0,0,0,0,0,0,0,0,0,0,0,-2.45410725512545,0,0,0,0,0,0,0,0,0,-2.30070931233779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.15033542401668,0,0,0,0,0,0,0,0,0,0,0,0,-4.00843810804598,0,0,0,0,3.9849454224159,0,0,0,0,0,4.25063845310068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.16503083407458,0,0,0,-3.17616801176054,5.48199421213927,0,0,0,0,-5.50128436974429
"ERR1249772",0,0,-4.62746879690322,0,0,0,0,0,0,0,0.555906105766611,0,0,0,0,0,0,0,0,0,0,0,-2.28209950480407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95271229024842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46950476241195,0,0,0,0,-2.40280777278221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1617851432802,0,0,0,4.2773077180308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45382401019529,0,-2.35871106525143,0,0,0,0,0,0,-2.65089584673002,0,0,0,0,0,0,4.25014785849065,0,4.08540740539039,-4.59148629210971,0,0,0,0,0,-2.90109938372079,0,0,0,0,0,-5.02485153041118
"ERR1249773",0,0,0,0,0,0,-2.29254384801603,-2.34768539014215,0,0,0,0,0,0,0,0,4.06631037591337,0,0,0,0,0,0,0,0,0,0,0,-3.97080242334323,0,0,0,0,0,0,0,0,0,0,0,0,-2.2122907736633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83180002110069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.48164211820294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.61352514520273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.03038104249922,0,0,0,0,0,-3.18123864184348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756071535205005,0,0,0,0,0,0,5.51006695867432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.62122473898801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5400944259837,0,0,0,0,0,0,0,-3.32018658860247,0,0,0,0,5.75073186206826,0,0,0,0,0
"ERR1249777",0,3.9305811662589,0,0,0,0,0,-2.45430725542249,0,0,0,0,0,-2.0193178218722,0,0,-4.25098486377667,0,0,0,0,0,-2.49941675687145,0,0,0,0,0,0,0,0,0,0,0,3.49756106411196,0,0,0,0,0,-4.32911681219037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64618581809545,0,0,0,-3.39067980475202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87282969402822,0,0,0,0,0,0,0,0,0,-4.58332828320953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.475784353149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.67354246107179,0,0,0,0,0,-4.63071137876907
"ERR1249778",0,0,0,0,4.18962890107983,0,0,0,0,0,0,0,0,-2.11889354271907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67003127181905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.42146500000421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92615121632593,0,0,0,0,0,0,0,0,0,0,0,0,3.32320964785796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0851658478891,0,0,-1.87203703077178,0,0,0,0,0,0,0,0,0,0,0,-3.61161319075135,0,0,0,3.24246325094711,0,0,0,0,0,0,-2.72301815805894,0,0,0,0,0,-4.71640579969071
"ERR1249783",0,0,0,0,0,0,0,-2.35860996942114,0,0,0,0,0,-2.18121722517225,0,0,4.08523230227588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77797905634273,0,0,0,0,0,0,-2.62130750558674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54023778193787,0,0,0,0,0,0,0,0,0,0,0,0,-2.42102696615772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19334171187951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42102696615772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.91546893771231,0,0,0,0,0,0,0,0,4.19334171187951,0,0,0,0,0,0,0,0,0,0,-5.04974032800659,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85084762970426,0,0,0,-2.60343865521818,4.93781293928508,0,0,0,0,-4.50928802522668
"ERR1249789",0,0,0,0,0,0,0,-2.46103902576778,0,0,0,0,0,0,0,0,4.26264463203961,-2.31952958175076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16508275267993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.443523543280079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0175430852513,0,0,0,0,0,0,0,0,-2.34457402601485,0,0,0,0,0,0,0,0,0,0,-2.78782270073399,0,0,0,0,0,0,0,0,0,0,0,-2.35539885004781,0,0,-4.06092133516403,-4.82865056016515,0,0,0,0,0,-4.07967048037212,0,0,0,0,0,-3.15576682125804,0,0,0,0,0,-5.46594847125905
"ERR1249793",0,-4.3974829784578,0,0,0,0,0,0,0,0,0,-2.36474294665626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09585493044877,0,-2.56914180917523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44988414534093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57287461550785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5143897787486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45634955556384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.37492362581469,0,0,0,0,0,-2.35500671268933,0,0,0,0,0,0,0,4.35505084682444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.11348838400674,0,0,0,0,0,0,4.07899127854368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1224010054363,0,0,0,-3.16847675840073,5.40815718301982,0,0,0,0,-5.48796272815121
"ERR1249802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78583519233331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.07842878965911,0,0,0,0,-2.18644709922718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304654866100166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78703746392307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20824729402107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46769582762003,3.82479650892099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.27417455106362,0,0,-2.27719928214295,0,0,0,-3.05368888006919,3.94422485563096,0,0,0,0,-5.28914429078794
"ERR1249808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.72889444026764,0,0,0,0,-3.31823237243009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74734706036872,0,0,0,4.72658381903579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.54713712740028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41177091850233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76448523794445,0,-2.47617184455061,0,0,0,0,0,0,-2.91588822971304,0,0,0,0,0,0,4.78822888889393,0,4.2888554430332,-5.05046656305506,0,-2.42209688366732,-2.52117548770005,0,0,-2.70507303517076,4.19519486336604,0,0,-4.36680403949373,0,-4.68532393510031
"ERR1249809",0,5.75348982289408,-2.45925744793973,0,0,0,0,0,0,0,4.25955884872378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.30438312004958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99130864402996,-2.2524565043498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90136910737284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.39643483615399,0,0,0,0,0,0,0,0,0,0,0,0,-2.56018136734121,0,0,0,0,0,0,0,0,0,0,0,-2.30438312004958,0,0,0,0,0,0,0,0,0,4.15074689324671,0,0,0,0,0,0,0,0,-4.43436420482613,0,0,0,0,0,0,-3.99130864402996,0,0,0,0,0,0,0,0,0,0,0,0,-3.04531677740103,0,0,0,0,0,-5.27464338360051
