"","1735__387661","582__376806_671267","33069__28116_243924","28116__243924","2139__317_1646377","36848__626930_626931","28128__52787","1661050__100884_328814","1280__729_1535","138595__28091_28132","626930__626931","1504__41976","1229909__840_341225","1379__169435","317__1646377","185294__589437","216935__47678_69825","1888__67269_83617","173480__239974","28130__386414_626937","187491__33029_184870","100884__328814","729__1535","1307__1311_79880","29356__228603_1755629","1725__191493","376806__671267","1358__376804","1467__182710_487698","511__34087","633701__818_218538","180282__287_80866","529__905_47877","840__341225","47678__69825","28091__28132","106648__53412_70775","39483__39484_658457","36835__38304_301301","166486__40518_239935","108980__1265_1630","386414__626937","28446__36847","82135__1597_483012","287__80866","13690__56810","228603__1755629","471__106654","490189__28026_78342","1580__901_28197","818__218538","67269__83617","38304__301301","1661032__2145_43770","1311__79880","425941__860_261299","38288__133926_137732","905__47877","40216__1322_29430","1265__1630","83263__76759_143393","33029__184870","1428__39496_198252","39484__658457","191295__285_1613","187452__1590_122355","470565__823_1465754","423605__29385_216947","182710__487698","588__28901_882211","47884__115979","288965__1685_216816","2741__1582_381706","40518__239935","33034__114_1827099","860__261299","441500__2173_309120","1859290__1260_1423","32013__293_196024","118748__39029_185293","1590__122355","76759__143393","285__1613","1597__483012","1532__589436","103892__1680_187327","823__1465754","1633__179995_535744","28026__78342","290588__1681_328813","1254__907_1623","93064__28125_291644","1322__29430","199__60133","40682__117207","52773__51664_384638","1520__28129","28112__487316_1124597","29461__871324","1727__46228","40215__33946_163877","41276__55197","58172__1687_349931","1110546__1492_1510","901__28197","153721__1604_40214","1582__381706","53412__70775","2145__43770","28025__29348_536633","28901__882211","133926__137732","349096__46503_410072","1260__1423","51664__384638","39496__198252","29385__216947","1681__328813","1660__29375_33035","114__1827099","308994__454155_1121298","33964__1308_40520","2173__309120","29360__1547_329854","293__196024","1680__187327","39029__185293","35841__585_189722","263475__45851_101070","28125__291644","28135__214856_246787","179995__535744","43131__45254","626932__851_360807","2317__1691_234908","35760__1343_1902","1604__40214","28137__39492_39778","1492__1510","46503__410072","45851__101070","1584__40324","1328__251535_301302","39497__574963","29363__839_291645","907__1623","1547__329854","1624__495_29552","405446__74426_310298","621__1264_84032","470__1034636","29348__536633","294__328812","1308__40520","84112__856_1161942","585__189722","214856__246787","47770__59310","29375__33035","1512__358742","454155__1121298","861__584_387090","189426__29389_397865","84026__37734_44749","102684__1496_284042","39492__39778","994609__301_1114067","1685__216816","1303__29466_43675","1559__36745","264463__820_84030","29347__879_1304","1354__253245_310297","1264__84032","856__1161942","762212__39485_437898","74426__310298","29389__397865","28161__28111_28118","33946__163877","102862__183417","495__29552","839__291645","79882__35833_351091","1687__349931","1282__39489","820__84030","33039__88431","1686__33043_40519","37734__44749","584__387090","1691__234908","550__46506_487175","1671366__1515_208479","1596__33038_204516","1689__28126","39485__437898","1522__237258","253245__310297","1297750__153151_357276","35833__351091","33935__817_165179","1343__1902","851__360807","28111__28118","487316__1124597","251535__301302","301__1114067","1496__284042","57706__1463864","1245__1561_454154","33043__40519","78345__1463837","89014__28117_39491","33038__204516","1515__208479","197614__1352_1113922","46506__487175","879__1304","817__165179","29466__43675","153151__357276","1561__454154","28117__39491","539__562_821","1352__1113922","562__821","157268__853_1755626","853__1755626"
"ERR1250588",0,0,-2.74926014543894,4.76185825512444,0,0,0,0,0,0,0,0,0,0,0,0,-2.23255537008572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.8668993316992,0,0,0,-2.62206875071907,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.54155629718408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52434170102832,0,0,0,0,0,0,0,0,0,0,0,-2.49963706685746,0,0,0,0,0,0,0,0,-2.26534610165008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.37228808184589,0,-4.32949840027956,0,0,-3.92369454478603,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46249878047742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26517300136328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.17109366393765,0,-5.49249534149975,-3.15265508852084,-5.46055879205865
"ERR1250602",4.52828356998535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.27591855687991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.67405738197372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.41723828718589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18677952740673,0,0,0,0,-2.97585346059149,0,0,0,0,-2.30289727371493,0,0,0,0,0,0,0,-2.34467147567522,0,0,5.15432938962413,0,0,0,0,0,-2.21076720752064,0,0,0,3.9887350826861,0,0,0,-4.06109012292698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82916112713292,0,0,0,0,0,0,-2.5632656997032,0,-4.43970642518453,-3.0998557228239,-5.36910760806413
"ERR1250632",0,0,-2.48146562186321,4.29802453430258,0,0,0,0,-2.2459508983331,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89010106721788,0,0,0,0,0,0,0,-2.66104349039236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60906252650999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76630119361096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79137421637262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45845971528086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25817713522777,0,0,0,0,0,0,0,0,0,-2.23473662891605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.24700852484791,0,0,0,3.8706773828178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62398373764585,0,0,0,0,0,0,-3.06624129532556,0,-5.31088571176968,-2.87649235002491,-4.98223089782635
"ERR1250643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28058625055231,0,0,0,0,0,5.16421925431926,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95009125699961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.27712072890951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.94408879743954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.53805759398923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3453208212322,0,4.39604470532537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.06221482242334,0,0,0,0,0,0,0,0,0,-2.9774865902781,0,-5.15715805321668,-2.65900744633237,-4.60553599475164
"ERR1315874",0,0,0,0,0,0,0,0,-2.22607262406497,0,0,0,0,-4.66673456355488,0,0,0,0,0,0,0,0,-3.85567088621869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85613009353683,0,-2.46034483773856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26144226310298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23028784923217,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89564229942197,0,0,0,0,0,0,0,0,3.86297187037363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01539958314442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.2894988119197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400847658557984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75198292233725,-4.76657424305
"ERR1315958",0,0,0,0,-2.29587465359395,0,0,0,0,0,0,0,0,0,-3.97657154783432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.34670512052061,0,0,0,0,0,0,0,0,0,0,0,0,5.79666330669262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.429798432354,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.12903609836346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.29587465359395,0,0,0,0,0,0,0,0,0,0,0,0,3.68759869351372,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97657154783432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143004999970586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75213200861509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76683246805792,0,0,0,0,-2.65534197359548,0,-4.59918720973759,-2.51319210517469,-4.35297641534354
"ERR1315971",0,0,-2.54680326428142,4.41119265061768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.61915392189287,0,0,0,0,0,0,-2.39919725851612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.53650766556174,0,0,0,0,0,0,0,0,0,-4.15553154912988,0,0,0,0,0,-2.48606494984842,0,0,0,0,0,0,0,-3.14498219370549,0,0,0,0,0,0,-4.30599080405364,0,0,0,0,0,0,0,0,5.44726894839733,0,0,0,0,0,0,0,-2.78324933938128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46333010565147,0,0,0,-4.82072926594089,0,0,0,0,0,0,0,-4.26661289880236,0,-2.95664371518104,0,-5.12105713457277,-2.72697115693134,-4.72325259457996
"ERR1315995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34196853657623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.05640849507776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93433999852028,0,0,0,0,0,0,0,0,0,-2.41942204018673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.08242596411871,0,0,0,0,0,0,0,0,0,4.19056189855536,0,0,0,0,-2.4011466539538,0,0,0,0,0,0,0,0,0,0,0,0,-2.89108995857792,0,0,4.15890800107198,0,0,0,0,0,-2.75402164275637,0,0,0,0,0,0,0,-5.00751469750916,0,0,0,0,0,0,0,0,0,0,0,0,-2.49401139604615,0,0,0,4.77010541039833,0,0,0,0,0,4.31975445260772,-2.80755035437433,0,-4.86281985858434,-2.69861880869839,-4.67414488692661
"ERR1316047",0,0,-2.46052817609092,4.26175981444425,0,-2.31805954634551,0,0,0,0,4.01499690924048,0,0,0,0,0,-3.01549211458067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22298555227704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.76229110917694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78442854639024,0,0,-2.37531893335366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.11417307674886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.90505368737815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06762947388062,0,0,0,0,0,0,0,0,0,0,0,0,-2.88976977806923,0,0,0,0,0,0,0,0,0,5.00522807779294,-2.95392498950309,0,-5.11634816356672,0,0
"ERR1316059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.00671892443566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31132566018451,0,0,0,0,0,0,-5.2077899412014,0,0,0,0,0,0,0,0,0,0,0,0,4.00333347627724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69745549992536,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68564946591093,0,0,0,0,0,0,0,0,-4.67212997702684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65168132627796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.63184803679364,0,0,0,0,0,0,0,0,-2.53674501843756,0,0,0,0,0,0,0,-4.55849451752699,0,0,0,0,0,0,0,0,0,0,0,0,-2.6191251613076,0,0,0,-4.3937712577811,0,0,0,0,0,4.5364578507668,-2.86524208038682,0,-4.96274485921432,-3.18887782282943,-5.52329840827019
"ERR1316077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.09452751933284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.35987888890455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.08425996092363,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.21602862673764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.83827417253668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.61004414850125,0,0,0,0,0,0,0,-2.38128141095027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34227019813766,0,4.12450039088518,0,0,0,0,-3.19019867060524,0,0,0,0,0,0,0,0,0,0,0,0,-4.05693098822884,0,0,0,0,-5.52558618372697,0,0,0,0,-2.21477769839795,0,-3.8361075010957,-3.12342462581974,-5.40993014553161
"ERR1316078",3.77271878303593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89785338835232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.01922930151184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88418239869331,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3369186837679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.047661893443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224758543107329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17369981450097,0,0,0,0,0,0,-3.28391651675181,0,0,0,0,0,0,0,0,0,0,0,0,-3.76495851911873,0,0,0,0,-5.68791025482876,0,0,0,0,0,0,0,-3.12768514268444,-5.41730957720777
"ERR1316079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.03043847648272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.24887341047969,0,0,0,0,-2.23218980778866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56666703307635,0,0,0,-3.86626615922737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22273085508896,0,0,0,0,0,0,0,-2.2094636048359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.23501307453367,0,3.82690322105005,0,0,0,0,-3.04156354004589,0,0,0,0,0,0,0,0,0,0,0,0,-3.87115620067305,0,0,0,0,-5.26814258580854,0,0,0,0,0,0,0,-3.15944608008406,-5.47232113447992
"ERR1316080",3.92053875964082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.69110502329898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.66113062885765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.81144821353748,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32430154361325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02580836564892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165408738052967,0,0,0,0,0,0,0,-2.23561534071206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87219935629369,0,0,0,0,-3.04851880559329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.28018945911677,0,0,0,0,0,0,0,-3.25487579243025,-5.6376102448152
"ERR1316095",4.76463261111036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57718768262246,0,0,0,0,0,-2.84063837974419,0,0,0,0,0,0,0,0,-2.81515210540546,-2.57493899138934,0,0,0,0,0,4.4638200069428,0,0,0,-4.92012999964707,0,0,0,0,0,0,0,0,-4.45992515947649,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87598647759674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60378058882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50988027160395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.13834460694184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43577231088305,0,0,0,0,-2.60796340157163,0,-4.51712511580221,-2.97585388930507,-5.15433013217783
"ERR1389625",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.28921338887165,2.14214642094776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96503389889263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16987153668329,0,0,0,0,-2.32063268770718,0,0,0,0,0,0,-2.59184928395491,0,0,0,0,0,0,0,0,0,0,0,4.48921464537091,0,0,0,0,0,0,0,0,0,0,0,0,-4.01945372081395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.42109894273809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19346637897367,-3.21268827814905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.56453932663512,0,0,0,0,-2.67804201441398,0,-4.63850483376912,-3.04789399609732,-5.2791072573247
"ERR1389629",0,0,-2.31289454044925,4.00605085660678,0,0,0,0,0,0,0,0,0,0,0,0,-2.16065429788492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.74236302152874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.85356424297235,0,0,0,-2.85780009266473,0,0,0,0,0,0,0,0,0,0,-4.94251825148993,0,0,0,0,0,0,0,0,0,0,-2.34741459688433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.94985495837036,0,0,0,0,0,0,0,0,0,0,0,0,-2.17069765931085,0,0,0,0,0,-4.06584134823247,-2.50427138702067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.75975863379723,0,0,0,0,0,0,0,0,0,-4.33752527826078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0523045973924,0,-5.28674664285971,-2.55705995982219,-4.42895776841206
"ERR1389637",0,0,0.848507723235786,3.83701228385811,-1.59175404809429,0,0,0,0,0,0,0,0,0,2.75699888445274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40723225751075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.43739776805847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02496737024578,0,0,0,-3.06973073515456,0,0,0,0,0,0,0,0,0,0,-5.2393971765037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.31692959884346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45403658393242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.638890140539,0,-4.57069179900612,-1.84920596033768,-3.20291867696405
"ERR1389638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.51713031585401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.46614282007266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.27148466308704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.02500918124427,0,-4.35979759633104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.23946959527741,0,0,0,0,-4.34436102076953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7036001417975,0,0,0,0,0,0,0,-2.29400430252567,0,0,0,0,0,0,0,4.68277280894369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97333200475606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75253745550126,0,-4.76753472266453,-2.22128026499104,-3.84737027681453
"ERR1389639",0,0,-2.03554612857036,3.52566931583399,0,0,0,0,0,0,0,0,-1.92003038924545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32559018624937,0,0,0,0,0,-2.22304842881772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.85043282639846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.62448299118934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24751539666149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.40845684120264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.17156961679983,-3.31535282694198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.74235954128061,0,0,0,0,-2.13921916303464,0,-3.70523627890097,-2.82774300603538,-4.89779455720083
"ERR1389644",0,0,2.31185437565844,4.38749559962592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.53432605635187,0,0,0,-3.52950336598279,0,0,0,0,0,0,0,0,0,0,-6.12163230011598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.11327915536757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.68139933005879,0,0,3.67866599845605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9122690674741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.88270076851769,0,0,0,0,0,0,0,0,-2.79377785754783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.26093338652161,0,4.83896519433376,0,0,0,0,0,0,0,-2.69210188730201,-4.66285724795915
